2025-06-30 11:54:30 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:39:49 | np_services.proxies | DEBUG | proxies.py:163 test MainThread | Proxy(SessionCamstim) tested successfully
2025-06-30 12:39:49 | np_services.open_ephys | INFO | open_ephys.py:132 initialize MainThread | OpenEphys | Initializing
2025-06-30 12:39:49 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:49 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "GET /api/recording HTTP/1.1" 200 457
2025-06-30 12:39:49 | np_services.open_ephys | DEBUG | open_ephys.py:241 set_folder MainThread | OpenEphys | Setting recording directory to: 1445658787_366122_20250630
2025-06-30 12:39:49 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:49 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "PUT /api/recording HTTP/1.1" 200 457
2025-06-30 12:39:49 | np_services.open_ephys | INFO | open_ephys.py:171 test MainThread | OpenEphys | Testing
2025-06-30 12:39:49 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:49 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "GET /api/status HTTP/1.1" 200 18
2025-06-30 12:39:49 | np_services.open_ephys | DEBUG | open_ephys.py:96 get_state MainThread | http://W10DT713843:37497/api/status -> get mode: ACQUIRE
2025-06-30 12:39:49 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:49 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "GET /api/recording HTTP/1.1" 200 457
2025-06-30 12:39:49 | np_services.open_ephys | INFO | open_ephys.py:158 is_disk_space_ok MainThread | OpenEphys free disk space on \\W10DT713843\A: 1335.3 GB
2025-06-30 12:39:49 | np_services.open_ephys | INFO | open_ephys.py:158 is_disk_space_ok MainThread | OpenEphys free disk space on \\W10DT713843\B: 1354.3 GB
2025-06-30 12:39:49 | np_services.open_ephys | DEBUG | open_ephys.py:271 unlock_previous_recording MainThread | OpenEphys | Unlocking previous recording
2025-06-30 12:39:49 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:49 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "GET /api/status HTTP/1.1" 200 18
2025-06-30 12:39:49 | np_services.open_ephys | DEBUG | open_ephys.py:96 get_state MainThread | http://W10DT713843:37497/api/status -> get mode: ACQUIRE
2025-06-30 12:39:50 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:50 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "PUT /api/status HTTP/1.1" 200 15
2025-06-30 12:39:50 | np_services.open_ephys | DEBUG | open_ephys.py:103 set_state MainThread | http://W10DT713843:37497/api/status <- set mode: IDLE
2025-06-30 12:39:50 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:50 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "GET /api/recording HTTP/1.1" 200 459
2025-06-30 12:39:51 | np_services.open_ephys | DEBUG | open_ephys.py:241 set_folder MainThread | OpenEphys | Setting recording directory to: _temp_
2025-06-30 12:39:51 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:51 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "PUT /api/recording HTTP/1.1" 200 439
2025-06-30 12:39:51 | np_services.open_ephys | INFO | open_ephys.py:196 start MainThread | OpenEphys | Starting recording
2025-06-30 12:39:51 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:51 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "GET /api/status HTTP/1.1" 200 15
2025-06-30 12:39:51 | np_services.open_ephys | DEBUG | open_ephys.py:96 get_state MainThread | http://W10DT713843:37497/api/status -> get mode: IDLE
2025-06-30 12:39:51 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:51 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "GET /api/status HTTP/1.1" 200 15
2025-06-30 12:39:51 | np_services.open_ephys | DEBUG | open_ephys.py:96 get_state MainThread | http://W10DT713843:37497/api/status -> get mode: IDLE
2025-06-30 12:39:51 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:52 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "PUT /api/status HTTP/1.1" 200 18
2025-06-30 12:39:52 | np_services.open_ephys | DEBUG | open_ephys.py:103 set_state MainThread | http://W10DT713843:37497/api/status <- set mode: ACQUIRE
2025-06-30 12:39:52 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:52 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "PUT /api/status HTTP/1.1" 200 17
2025-06-30 12:39:53 | np_services.open_ephys | DEBUG | open_ephys.py:103 set_state MainThread | http://W10DT713843:37497/api/status <- set mode: RECORD
2025-06-30 12:39:53 | np_services.open_ephys | INFO | open_ephys.py:209 stop MainThread | OpenEphys | Stopping recording
2025-06-30 12:39:53 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:53 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "PUT /api/status HTTP/1.1" 200 18
2025-06-30 12:39:53 | np_services.open_ephys | DEBUG | open_ephys.py:103 set_state MainThread | http://W10DT713843:37497/api/status <- set mode: ACQUIRE
2025-06-30 12:39:54 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:54 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "GET /api/recording HTTP/1.1" 200 439
2025-06-30 12:39:54 | np_services.open_ephys | DEBUG | open_ephys.py:241 set_folder MainThread | OpenEphys | Setting recording directory to: 1445658787_366122_20250630
2025-06-30 12:39:54 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:39:54 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "PUT /api/recording HTTP/1.1" 200 459
2025-06-30 12:42:17 | root | INFO | 452290973.py:4 <module> MainThread | Waiting for recorders to finish processing
2025-06-30 12:42:17 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | Sync state: ('READY', '')
2025-06-30 12:42:17 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | Sync state: ('READY', '')
2025-06-30 12:42:19 | np_services.resources.mvr_connector | DEBUG | mvr_connector.py:105 _send MainThread | MVRConnector | Sending: b'{"mvr_request": "get_camera_status"}'
2025-06-30 12:42:21 | np_services.resources.mvr_connector | DEBUG | mvr_connector.py:105 _send MainThread | MVRConnector | Sending: b'{"mvr_request": "get_camera_status"}'
2025-06-30 12:42:23 | np_services.resources.mvr_connector | DEBUG | mvr_connector.py:105 _send MainThread | MVRConnector | Sending: b'{"mvr_request": "get_camera_status"}'
2025-06-30 12:42:23 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:42:23 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "GET /api/status HTTP/1.1" 200 18
2025-06-30 12:42:23 | np_services.open_ephys | DEBUG | open_ephys.py:96 get_state MainThread | http://W10DT713843:37497/api/status -> get mode: ACQUIRE
2025-06-30 12:42:23 | root | INFO | 452290973.py:7 <module> MainThread | Recorders ready
2025-06-30 12:42:23 | np_services.proxies | INFO | proxies.py:284 start MainThread | Sync | Starting recording
2025-06-30 12:42:23 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | Sync state: ('READY', '')
2025-06-30 12:42:23 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | Sync state: ('READY', '')
2025-06-30 12:42:23 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | Sync state: ('READY', '')
2025-06-30 12:42:25 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | Sync state: ('BUSY', 'RECORDING')
2025-06-30 12:42:37 | np_services.proxies | INFO | proxies.py:457 verify MainThread | Sync | Verified: file on disk is increasing in size
2025-06-30 12:42:37 | np_services.proxies | INFO | proxies.py:1090 start MainThread | VideoMVR | Starting recording
2025-06-30 12:42:37 | np_services.resources.mvr_connector | DEBUG | mvr_connector.py:105 _send MainThread | MVRConnector | Sending: b'{"mvr_request": "start_record", "sub_folder": ".", "file_name_prefix": "", "recording_time": 86400}'
2025-06-30 12:42:39 | np_services.resources.mvr_connector | DEBUG | mvr_connector.py:105 _send MainThread | MVRConnector | Sending: b'{"mvr_request": "get_camera_status"}'
2025-06-30 12:42:41 | np_services.resources.mvr_connector | DEBUG | mvr_connector.py:105 _send MainThread | MVRConnector | Sending: b'{"mvr_request": "get_camera_status"}'
2025-06-30 12:42:43 | np_services.resources.mvr_connector | DEBUG | mvr_connector.py:105 _send MainThread | MVRConnector | Sending: b'{"mvr_request": "get_camera_status"}'
2025-06-30 12:42:43 | np_services.proxies | INFO | proxies.py:1116 verify MainThread | VideoMVR | Verified: 3 cameras recording to disk
2025-06-30 12:42:43 | np_services.open_ephys | INFO | open_ephys.py:196 start MainThread | OpenEphys | Starting recording
2025-06-30 12:42:43 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:42:43 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "GET /api/status HTTP/1.1" 200 18
2025-06-30 12:42:43 | np_services.open_ephys | DEBUG | open_ephys.py:96 get_state MainThread | http://W10DT713843:37497/api/status -> get mode: ACQUIRE
2025-06-30 12:42:43 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:42:43 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "GET /api/status HTTP/1.1" 200 18
2025-06-30 12:42:43 | np_services.open_ephys | DEBUG | open_ephys.py:96 get_state MainThread | http://W10DT713843:37497/api/status -> get mode: ACQUIRE
2025-06-30 12:42:43 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:42:43 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "PUT /api/status HTTP/1.1" 200 17
2025-06-30 12:42:43 | np_services.open_ephys | DEBUG | open_ephys.py:103 set_state MainThread | http://W10DT713843:37497/api/status <- set mode: RECORD
2025-06-30 12:42:45 | np_services.open_ephys | DEBUG | open_ephys.py:327 verify MainThread | OpenEphys | Verifying
2025-06-30 12:42:45 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:42:45 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "GET /api/recording HTTP/1.1" 200 457
2025-06-30 12:42:56 | np_services.open_ephys | INFO | open_ephys.py:329 verify MainThread | OpenEphys | Verified files are increasing in size for all Record Nodes
2025-06-30 12:42:56 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.platform_json_save_time = 20250630123816
2025-06-30 12:42:56 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.workflow_start_time = 20250630123816
2025-06-30 12:42:56 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.platform_json_save_time = 20250630123816
2025-06-30 12:42:56 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.workflow_start_time = 20250630123816
2025-06-30 12:42:56 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.platform_json_save_time = 20250630123816
2025-06-30 12:42:56 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.workflow_start_time = 20250630123816
2025-06-30 12:42:56 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.platform_json_save_time = 20250630123816
2025-06-30 12:42:56 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.workflow_start_time = 20250630123816
2025-06-30 12:42:56 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.ExperimentStartTime = 20250630124256
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.platform_json_save_time = 20250630124257
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:198 write MainThread | PlatformJson wrote to //allen/programs/mindscope/workgroups/np-exp/1445658787_366122_20250630/1445658787_366122_20250630_platformD1.json
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.platform_json_save_time = 20250630124257
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.workflow_start_time = 20250630123816
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.ExperimentStartTime = 20250630124256
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.platform_json_save_time = 20250630124257
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.workflow_start_time = 20250630123816
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.ExperimentStartTime = 20250630124256
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.platform_json_save_time = 20250630124257
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.workflow_start_time = 20250630123816
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.ExperimentStartTime = 20250630124256
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:183 __setattr__ MainThread | Updated 1445658787_366122_20250630_platformD1.json.platform_json_save_time = 20250630124257
2025-06-30 12:42:57 | np_session.components.platform_json | DEBUG | platform_json.py:198 write MainThread | PlatformJson wrote to //allen/programs/mindscope/workgroups/np-exp/1445658787_366122_20250630/1445658787_366122_20250630_platformD1.json
2025-06-30 12:42:58 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | SessionCamstim state: ['READY', '']
2025-06-30 12:42:58 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | SessionCamstim state: ['READY', '']
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens/349 HTTP/1.1" 200 6156
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:42:58 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:42:58 | web | INFO | main_V2_pilot.py:115 run_stim MainThread | Started session TEST_V2
2025-06-30 12:43:00 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | SessionCamstim state: ['BUSY', 'Script in progress.']
2025-06-30 12:43:02 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | SessionCamstim state: ['READY', '']
2025-06-30 12:43:02 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | SessionCamstim state: ['READY', '']
2025-06-30 12:43:02 | np_services.proxies | INFO | proxies.py:546 finalize MainThread | Finalizing SessionCamstim
2025-06-30 12:43:02 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | SessionCamstim state: ['READY', '']
2025-06-30 12:43:02 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | SessionCamstim state: ['READY', '']
2025-06-30 12:43:02 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | SessionCamstim state: ['READY', '']
2025-06-30 12:43:02 | np_services.proxies | INFO | proxies.py:557 finalize MainThread | SessionCamstim added new data: []
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens/349 HTTP/1.1" 200 6156
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/366122 HTTP/1.1" 200 110
2025-06-30 12:43:02 | web | INFO | main_V2_pilot.py:126 run_stim MainThread | Finished session TEST_V2
2025-06-30 12:43:02 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | SessionCamstim state: ['READY', '']
2025-06-30 12:43:02 | np_services.proxies | DEBUG | proxies.py:179 get_state MainThread | SessionCamstim state: ['READY', '']
2025-06-30 12:43:02 | np_services.open_ephys | INFO | open_ephys.py:209 stop MainThread | OpenEphys | Stopping recording
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): w10dt713843:37497
2025-06-30 12:43:02 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://w10dt713843:37497 "PUT /api/status HTTP/1.1" 200 18
2025-06-30 12:43:02 | np_services.open_ephys | DEBUG | open_ephys.py:103 set_state MainThread | http://W10DT713843:37497/api/status <- set mode: ACQUIRE
2025-06-30 12:43:02 | np_services.resources.mvr_connector | DEBUG | mvr_connector.py:105 _send MainThread | MVRConnector | Sending: b'{"mvr_request": "stop_record"}'
2025-06-30 12:43:02 | np_services.proxies | INFO | proxies.py:1122 stop MainThread | VideoMVR | Stopped recording
2025-06-30 12:43:06 | np_workflows.shared.base_experiments | WARNING | base_experiments.py:227 stop_recording_after_stim_finished MainThread | Waiting additional 4 s for MVR to finish writing...
2025-06-30 12:43:06 | np_services.proxies | DEBUG | proxies.py:327 stop MainThread | Stopping Sync
